WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
10;20;09;2;0416657;17719;ul.;Przełajowa;;2026-05-29
06;19;01;1;0930294;57789;ul.;Sierpińskiego;Prof. Zbigniewa;2026-05-29
02;11;01;1;0954142;30816;ul.;Aleja Niepodległości;;2026-05-29
02;11;01;1;0954142;53986;pl.;Ratusz;;2026-05-29
28;62;01;1;0964465;46155;ul.;Mazowieckiego;Tadeusza;2026-05-29
14;64;01;1;0975173;57788;ul.;Ostoja Leśna;;2026-05-29
14;38;02;4;0977054;21779;ul.;Szarotki;;2026-05-29
22;05;04;2;0170966;16191;ul.;Piękna;;2026-05-29
22;12;03;2;0743959;06967;ul.;Jabłoniowa;;2026-05-29
22;12;03;2;0743959;11908;ul.;Magnoliowa;;2026-05-29
32;07;01;4;0774782;29544;ul.;Daglezji;;2026-05-29
32;61;01;1;0949448;57809;;Skwer Kasi Sobczyk;;2026-05-29
32;61;01;1;0949448;57810;;Skwer prof. Jana Filipkowskiego;;2026-05-29
26;04;16;2;0265879;21193;ul.;Stodolna;;2026-05-29
18;20;01;5;0787810;26188;ul.;Złota;;2026-05-29
02;23;01;2;0873490;11908;ul.;Magnoliowa;;2026-05-29
24;15;07;2;0216119;57827;ul.;Sadówka;;2026-05-29
02;23;09;2;0884708;00518;ul.;Azaliowa;;2026-05-29
02;23;09;2;0884743;20478;ul.;Sokola;;2026-05-29
02;23;09;2;0884826;07354;ul.;Jastrzębia;;2026-05-29
22;04;04;2;0169087;00518;ul.;Azaliowa;;2026-05-29
10;14;01;1;0976050;39356;ul.;Maczka;Generała Stanisława;2026-05-29
10;21;01;1;0977025;17390;ul.;Poziomkowa;;2026-05-29
22;09;04;2;0151992;06669;ul.;Hiszpańska;;2026-05-29
22;11;06;2;0165221;17011;ul.;Polna;;2026-05-29
30;21;05;2;0582829;22894;ul.;Torfowa;;2026-05-29
32;10;04;4;0935558;26092;ul.;Zielone Wzgórze;;2026-05-29
32;63;01;1;0979722;36105;ul.;Bryzy Morskiej;;2026-05-29
14;65;14;8;0988840;57842;;Most Anny Jagiellonki;;2026-05-29
14;65;16;8;0988856;57842;;Most Anny Jagiellonki;;2026-05-29
30;24;07;5;0595810;49626;ul.;Nektarynkowa;;2026-05-29
06;15;01;1;0922277;16414;;Plac Wolności;;2026-05-29
14;21;05;2;0005411;13687;ul.;Na Uboczu;;2026-05-29
08;01;01;1;0935452;00518;ul.;Azaliowa;;2026-05-29
04;14;09;5;0097784;12322;ul.;Margaretkowa;;2026-05-29
30;13;07;2;0377680;03811;ul.;Dębowa;;2026-05-29
30;13;07;2;0377756;02276;ul.;Brzozowa;;2026-05-29
14;08;05;2;0008504;16961;ul.;Pola;Wincentego;2026-05-29
14;05;06;2;0740659;19692;ul.;Serdeczna;;2026-05-29
14;65;18;8;0919884;06372;ul.;Gumińska;;2026-05-29
14;65;03;8;0988796;57665;ul.;Wiślana Kępa;;2026-05-29
14;65;13;8;0988833;25637;ul.;Zaporoska;;2026-05-29
30;17;07;2;0208485;20641;ul.;Spacerowa;;2026-05-29
22;11;07;2;0170311;26389;ul.;Żaglowa;;2026-05-29
32;07;05;2;0784332;20641;ul.;Spacerowa;;2026-05-29
32;07;05;2;0784332;20677;ul.;Spokojna;;2026-05-29
32;07;05;2;0784332;24364;ul.;Wiosenna;;2026-05-29
04;15;09;2;0850997;21925;ul.;Szeroka;;2026-05-29
28;08;01;1;0964710;24364;ul.;Wiosenna;;2026-05-29
32;04;02;4;0978929;57676;;Rondo Burmistrza Henryka Zajko;;2026-05-29
14;32;07;2;0009060;57684;ul.;Błońskiej;Heleny;2026-05-29
14;32;07;2;0009060;57694;ul.;Jarzębskiego;księdza Bernarda;2026-05-29
22;11;07;2;0170423;24170;ul.;Wierzbowa;;2026-05-29
32;14;06;2;0777645;42119;ul.;Pustułki;;2026-05-29
02;23;02;2;0874070;19692;ul.;Serdeczna;;2026-05-29
30;28;05;5;0594821;16457;ul.;Plażowa;;2026-05-29
32;09;05;5;0308287;14034;ul.;Nastrojowa;;2026-05-29
32;17;05;2;0531499;20677;ul.;Spokojna;;2026-05-29
08;09;01;5;0907556;22892;ul.;Tor kolejowy;;2026-05-29
14;05;04;5;0002520;24044;ul.;Wiedeńska;;2026-05-29
14;38;03;2;0734802;57717;ul.;Dolina Rawki;;2026-05-29
04;15;07;2;0847707;57710;ul.;Aleja Zimowa;;2026-05-29
26;01;01;4;0946651;03034;ul.;Ciepłownicza;;2026-05-29
22;04;05;2;0170104;07380;ul.;Jaśminowa;;2026-05-29
24;79;01;1;0945746;57728;ul.;Rostka;Adama Józefa;2026-05-29
08;04;01;1;0988520;36029;ul.;Piłsudskiego;Marszałka Józefa;2026-05-29
24;02;06;2;0055290;20677;ul.;Spokojna;;2026-05-29
30;15;04;5;0591018;22003;ul.;Szmaragdowa;;2026-05-29
02;22;02;2;0882939;13642;ul.;Na Piaski;;2026-05-29
12;12;01;1;0938404;06825;ul.;Hutnicza;;2026-05-29
18;19;04;4;0975010;57740;pl.;Michała;Św.;2026-05-29
18;03;01;1;0982233;57735;ul.;Aleja Włodzimierza Skarbek-Borowskiego;;2026-05-29
12;18;02;2;0047510;04446;ul.;Dworska;;2026-05-29
12;18;02;2;0047510;56090;ul.;Pio;Ojca;2026-05-29
12;18;02;2;0047711;03811;ul.;Dębowa;;2026-05-29
12;18;02;2;0048320;11275;ul.;Lotników;;2026-05-29
12;18;02;2;0048320;20641;ul.;Spacerowa;;2026-05-29
16;11;01;2;0495510;16033;ul.;Piaskowa;;2026-05-29
16;04;02;5;0496515;07380;ul.;Jaśminowa;;2026-05-29
16;11;05;5;0503362;25910;ul.;Zbożowa;;2026-05-29
14;12;07;5;0002789;10870;ul.;Leszczynowa;;2026-05-29
22;10;04;2;0157760;20677;ul.;Spokojna;;2026-05-29
32;09;08;2;0313220;20677;ul.;Spokojna;;2026-05-29
14;05;03;2;0722874;04626;ul.;Dzielna;;2026-05-29
12;61;03;9;0950718;57751;;Skwer Zbigniewa Romaszewskiego;;2026-05-29
08;01;04;2;0181964;19404;ul.;Sadowa;;2026-05-29
16;11;04;5;0497970;57758;ul.;Grzegorza;Ojca;2026-05-29
22;15;10;2;0176673;03811;ul.;Dębowa;;2026-05-29
22;05;08;5;0177282;05510;ul.;Gierymskiego;Aleksandra;2026-05-29
22;05;08;5;0177490;57766;ul.;Elżbiety;Św.;2026-05-29
06;16;01;1;0955740;36029;ul.;Piłsudskiego;Marszałka Józefa;2026-05-29
08;04;04;4;0988454;34509;ul.;Plac Jedności Robotniczej;;2026-05-29
08;04;04;4;0988454;16416;ul.;Plac Zwycięstwa;;2026-05-29
16;06;02;4;0965743;57785;;Rondo Św. Jana Nepomucena;;2026-05-29
14;64;01;1;0975173;20641;ul.;Spacerowa;;2026-05-29
22;05;04;2;0170966;05265;ul.;Gajowa;;2026-05-29
22;05;04;2;0171279;57792;ul.;Necla;;2026-05-29
14;08;03;2;0005664;23434;ul.;Ustronna;;2026-05-29
02;06;08;2;0192086;25392;ul.;Zagrodowa;;2026-05-29
02;23;07;4;0987294;16033;ul.;Piaskowa;;2026-05-29
04;62;01;1;0983333;57550;ul.;Gałczyńskiego;K.I.;2026-05-29
02;15;01;1;0987259;57515;;Rondo Wolontariatu;;2026-05-29
14;34;05;2;0508900;00605;ul.;Bajeczna;;2026-05-29
14;34;05;2;0508980;14330;ul.;Nowa;;2026-05-29
10;20;02;1;0958967;10268;ul.;Księżycowa;;2026-05-29
04;03;06;2;0093645;11512;ul.;Łanowa;;2026-05-29
22;04;03;2;0164010;30508;ul.;Kosa;;2026-05-29
18;06;02;5;0652292;57570;;Rondo im. Mieczysława Maziarza;;2026-05-29
24;15;01;1;0945083;06485;ul.;Hallera;gen. Józefa;2026-05-29
26;01;01;4;0946651;57568;ul.;Czarneckiej;Janiny;2026-05-29
18;64;01;1;0980085;07775;ul.;Kajakowa;;2026-05-29
22;09;04;2;0151880;16874;ul.;Podwale;;2026-05-29
02;11;02;2;0365210;01044;ul.;Berberysowa;;2026-05-29
02;23;03;2;0874779;03376;ul.;Czereśniowa;;2026-05-29
32;15;04;5;0311585;25314;ul.;Zacisze;;2026-05-29
10;05;07;2;0730595;01528;ul.;Boczna;;2026-05-29
10;05;07;2;0730595;14330;ul.;Nowa;;2026-05-29
18;18;06;2;0811075;25743;ul.;Zatorze;;2026-05-29
30;29;03;5;0916526;10562;ul.;Kwiatowa;;2026-05-29
02;16;06;2;0366965;10562;ul.;Kwiatowa;;2026-05-29
02;16;06;2;0366965;07544;ul.;Jeździecka;;2026-05-29
02;16;06;2;0366965;02387;ul.;Bukowa;;2026-05-29
02;16;06;2;0366965;08574;ul.;Klonowa;;2026-05-29
32;07;03;5;0777237;57585;ul.;Szuwarkowa;;2026-05-29
30;64;02;9;0969416;26018;ul.;Zgierska;;2026-05-29
02;23;01;2;0873490;19226;ul.;Rydzowa;;2026-05-29
02;23;01;2;0873627;57590;ul.;Działasa;Baltazara;2026-05-29
26;04;17;2;0267520;06888;ul.;Imbirowa;;2026-05-29
26;04;17;2;0267520;00920;ul.;Bazyliowa;;2026-05-29
26;04;17;2;0267559;06888;ul.;Imbirowa;;2026-05-29
26;04;17;2;0267559;00920;ul.;Bazyliowa;;2026-05-29
14;20;01;1;0930800;10268;ul.;Księżycowa;;2026-05-29
14;20;01;1;0930800;12390;ul.;Marsa;;2026-05-29
14;08;04;4;0921645;06888;ul.;Imbirowa;;2026-05-29
14;06;05;5;0622233;05635;ul.;Główna;;2026-05-29
32;62;01;1;0977976;23615;ul.;Waniliowa;;2026-05-29
22;11;06;2;0165244;08574;ul.;Klonowa;;2026-05-29
22;15;09;2;0175461;23991;ul.;Wichrowe Wzgórze;;2026-05-29
30;17;07;2;0208367;24879;ul.;Wschodnia;;2026-05-29
30;13;05;2;0376969;15369;ul.;Ostoja;;2026-05-29
30;30;03;4;0590310;57604;ul.;Robinii Akacjowej;;2026-05-29
14;05;04;5;0002192;00605;ul.;Bajeczna;;2026-05-29
08;02;06;5;0910512;10562;ul.;Kwiatowa;;2026-05-29
14;34;07;2;0511605;36312;ul.;Bitwy Warszawskiej;;2026-05-29
14;34;07;2;0511605;00204;ul.;Aleja Spacerowa;;2026-05-29
14;34;07;2;0511605;17926;ul.;Przyjaźni;;2026-05-29
20;61;01;1;0922410;01916;ul.;Bosmańska;;2026-05-29
14;18;01;5;0002045;21227;ul.;Stokrotki;;2026-05-29
30;22;01;4;0954308;03376;ul.;Czereśniowa;;2026-05-29
06;11;04;2;0677180;00605;ul.;Bajeczna;;2026-05-29
18;03;02;4;0814493;57623;ul.;Jałowego;Ks. Józefa;2026-05-29
18;03;02;4;0814493;57624;ul.;Niezgody;Ks. Piotra;2026-05-29
30;61;01;1;0936569;23862;ul.;Wenecka;;2026-05-29
12;13;04;5;0057402;07335;ul.;Jasna;;2026-05-29
22;05;05;2;0172557;10562;ul.;Kwiatowa;;2026-05-29
22;05;05;2;0172557;01528;ul.;Boczna;;2026-05-29
04;07;06;4;0929380;08574;ul.;Klonowa;;2026-05-29
02;23;04;5;0875106;08772;ul.;Kokosowa;;2026-05-29
02;08;12;5;0855109;14330;ul.;Nowa;;2026-05-29
14;05;03;2;0722874;23160;ul.;Turkusowa;;2026-05-29
14;05;03;2;0722874;22871;ul.;Topazowa;;2026-05-29
18;64;01;1;0980085;57651;rondo;Ochotników Dzikowskich;;2026-05-29
22;15;07;2;0167059;57652;ul.;Grotha;Posła Antoniego;2026-05-29
14;25;07;2;0627070;18316;ul.;Radomska;;2026-05-29
14;25;07;2;0627070;01528;ul.;Boczna;;2026-05-29
14;25;07;2;0627087;18316;ul.;Radomska;;2026-05-29
14;25;07;2;0627087;20808;ul.;Stalowa;;2026-05-29
30;64;03;9;0969586;57677;park;Camusa;Alberta;2026-05-29
22;14;02;5;0161329;10718;ul.;Lawendowa;;2026-05-29
22;11;07;2;0170370;24885;ul.;Wspólna;;2026-05-29
32;14;06;2;0777645;13563;ul.;Myśliwska;;2026-05-29
02;23;02;2;0873969;24885;ul.;Wspólna;;2026-05-29
02;23;02;2;0874070;06075;ul.;Graniczna;;2026-05-29
02;23;02;2;0874070;23586;ul.;Wałowa;;2026-05-29
32;62;01;1;0977976;00129;ul.;Adriatycka;;2026-05-29
24;74;01;1;0943150;07447;ul.;Jedwabna;;2026-05-29
24;74;01;1;0943150;07562;ul.;Jeżynowa;;2026-05-29
24;74;01;1;0943150;57700;ul.;Samorządowców;;2026-05-29
32;09;06;4;0950115;57698;al.;30-lecia Samorządu Terytorialnego imienia Piotra Drewli;;2026-05-29
30;25;02;2;0587011;10718;ul.;Lawendowa;;2026-05-29
02;64;04;9;0986745;12418;ul.;Marusarzówny;Heleny;2026-05-29
14;38;03;2;0734802;02974;ul.;Cicha;;2026-05-29
14;38;03;2;0734802;26081;ul.;Zielona;;2026-05-29
04;15;07;2;0847558;13563;ul.;Myśliwska;;2026-05-29
04;07;01;1;0928989;57713;ul.;Emmonsa;Franciszka;2026-05-29
26;01;01;4;0946651;00834;ul.;Barwna;;2026-05-29
30;21;02;1;0971376;57715;ul.;Deierlinga;Jana;2026-05-29
12;13;09;5;0076747;15548;ul.;Pagórkowa;;2026-05-29
22;04;05;2;0170104;27778;ul.;Myśliwych;;2026-05-29
22;04;05;2;0170191;10217;ul.;Pomorskich;Książąt;2026-05-29
20;02;13;4;0923526;13563;ul.;Myśliwska;;2026-05-29
22;02;01;1;0928854;13025;ul.;Misia Uszatka;;2026-05-29
04;15;05;2;0846702;57730;ul.;Ziętarskiego;ks. Z.;2026-05-29
04;15;05;2;0846790;57732;ul.;Groszkowskiego;ks. inf.;2026-05-29
04;15;05;2;0846820;35414;ul.;J. III Sobieskiego;;2026-05-29
20;02;11;2;0042790;03928;ul.;Dobra;;2026-05-29
12;18;02;2;0047510;24885;ul.;Wspólna;;2026-05-29
12;18;02;2;0048320;02974;ul.;Cicha;;2026-05-29
12;18;02;2;0048320;24885;ul.;Wspólna;;2026-05-29
04;03;03;2;0084356;10718;ul.;Lawendowa;;2026-05-29
30;62;01;1;0948667;57746;ul.;Przy Błoniach;;2026-05-29
14;21;04;2;0005300;32102;ul.;Królowej Śniegu;;2026-05-29
14;05;03;2;0722874;03928;ul.;Dobra;;2026-05-29
14;34;07;2;0511640;50385;ul.;Mikołaja;Św.;2026-05-29
22;05;08;5;0177112;52120;ul.;Chotomskiej;Wandy;2026-05-29
22;05;08;5;0177490;57765;ul.;Zaklęty Kamień;;2026-05-29
22;05;08;5;0177490;04308;ul.;Drzewna;;2026-05-29
22;05;08;5;0177490;57763;ul.;Aleja Brukowa;;2026-05-29
14;21;03;4;0920284;07952;ul.;Kanonierów;;2026-05-29
14;34;09;4;0921591;22967;ul.;Trawiasta;;2026-05-29
14;34;09;4;0921591;16041;ul.;Piasta;;2026-05-29
14;34;09;4;0921591;00254;ul.;Amarantowa;;2026-05-29
30;16;02;4;0967080;02974;ul.;Cicha;;2026-05-29
08;04;04;4;0988454;34232;ul.;Plac Kopernika;;2026-05-29
24;71;01;1;0942104;57779;;Rondo Śląskich Przeciwlotników;;2026-05-29
24;71;01;1;0942104;26081;ul.;Zielona;;2026-05-29
24;13;04;1;0943813;57781;;Rondo im. Bractwa Kurkowego;;2026-05-29
02;11;01;1;0954142;34191;ul.;Jadwigi;Świętej;2026-05-29
22;05;04;2;0170966;31024;ul.;Na Górach;;2026-05-29
10;09;01;4;0703026;14015;ul.;Narutowicza;;2026-05-29
04;63;01;1;0982724;57796;;rondo Kazimierza Ulatowskiego;;2026-05-29
32;18;01;4;0978852;30474;ul.;Bema;Generała;2026-05-29
32;18;01;4;0978852;11648;ul.;Łokietka;;2026-05-29
22;13;05;2;0162010;57816;ul.;Osiedle Karaśnik;;2026-05-29
30;03;03;2;0583533;57818;;Osiedle Dolina Dębiny;;2026-05-29
14;29;02;2;0668459;57835;ul.;Oddziału Marynarza;;2026-05-29
18;09;02;4;0972051;57833;ul.;Południowa II;;2026-05-29
22;11;06;2;0164960;26081;ul.;Zielona;;2026-05-29
06;09;05;2;0380994;07562;ul.;Jeżynowa;;2026-05-29
22;13;03;1;0934837;20431;ul.;Jana III Sobieskiego;;2026-05-29
22;13;03;1;0934837;26976;ul.;Orlińskiego;płk. Bolesława;2026-05-29
22;15;04;2;0160235;20869;ul.;Stara Kuźnia;;2026-05-29
30;27;08;2;0298206;26635;ul.;Żytnia;;2026-05-29
12;61;03;9;0950718;57750;;Skwer Jacka Kuronia;;2026-05-29
18;64;01;1;0980085;57748;;Rondo Ks. Prałata Michała Józefczyka;;2026-05-29
22;14;05;2;0174303;24870;ul.;Wrzosowa;;2026-05-29
10;20;04;5;0412777;15953;ul.;Perłowa;;2026-05-29
18;04;11;2;0612795;33784;ul.;Wyszyńskiego;Kardynała;2026-05-29
02;14;03;2;0874130;00608;ul.;Bajkowa;;2026-05-29
02;14;03;2;0874130;02059;ul.;Bratnia;;2026-05-29
22;02;03;2;0082297;21325;ul.;Strumykowa;;2026-05-29
24;04;07;2;0135220;20598;ul.;Sosnowa;;2026-05-29
22;05;08;5;0177490;21985;ul.;Szlachecka;;2026-05-29
10;06;02;2;0544214;17607;ul.;Prymulki;;2026-05-29
06;16;01;1;0955740;30090;ul.;Maja;1-go;2026-05-29
16;07;05;4;0965789;57759;;Plac im. generała György Klapka;;2026-05-29
08;11;04;4;0988431;24870;ul.;Wrzosowa;;2026-05-29
24;03;10;4;0925198;33252;ul.;Karmelowa;;2026-05-29
02;11;01;1;0954142;57786;;Plac Św. Wojciecha;;2026-05-29
02;11;01;1;0954142;40651;ul.;Barbary;Świętej;2026-05-29
28;62;01;1;0964465;57784;ul.;Bohaterów Bitwy Warszawskiej 1920;;2026-05-29
22;05;04;2;0170966;13678;ul.;Na Stoku;;2026-05-29
06;11;10;2;0695367;57793;ul.;Grondowa;;2026-05-29
14;08;03;2;0005606;26635;ul.;Żytnia;;2026-05-29
14;08;05;2;0008533;05876;ul.;Gościnna;;2026-05-29
02;06;08;2;0192100;24870;ul.;Wrzosowa;;2026-05-29
10;09;01;4;0703026;15524;ul.;Paderewskiego;;2026-05-29
22;01;01;2;0740837;24870;ul.;Wrzosowa;;2026-05-29
30;17;01;1;0937132;18048;ul.;Pszeniczna;;2026-05-29
30;02;08;4;0967334;33831;;Plac Powstańców Wielkopolskich;;2026-05-29
04;63;01;1;0982724;57795;;plac Witalisa Ugrechelidze;;2026-05-29
02;23;07;4;0987294;10538;ul.;Kwarcowa;;2026-05-29
04;03;02;2;0084310;04434;ul.;Dworcowa;;2026-05-29
04;03;02;2;0084310;36845;ul.;Leśny Zakątek;;2026-05-29
02;23;04;5;0875170;14834;ul.;Ogrodowa;;2026-05-29
32;61;01;1;0949448;54325;;Rondo Spółdzielców;;2026-05-29
18;17;01;1;0953510;06312;ul.;Grzegorza z Sanoka;;2026-05-29
30;21;13;2;0594100;00608;ul.;Bajkowa;;2026-05-29
22;03;06;2;0749844;23184;ul.;Turystyczna;;2026-05-29
02;23;09;2;0884803;24261;ul.;Wilcza;;2026-05-29
04;13;01;4;0929210;57821;ul.;Plac Odrodzenia;;2026-05-29
04;13;01;4;0929210;51852;ul.;Plac Szkolny;;2026-05-29
24;63;01;1;0938887;57823;;Skwer imienia Rotmistrza Witolda Pileckiego;;2026-05-29
22;11;06;2;0165103;16110;ul.;Piekarnicza;;2026-05-29
32;02;06;4;0935653;00207;ul.;Aleja Wolności;;2026-05-29
18;09;02;4;0972051;57830;ul.;Północna II;;2026-05-29
32;11;04;4;0979449;57828;;Skwer Bolesława Krzywoustego;;2026-05-29
14;37;06;5;0130145;20598;ul.;Sosnowa;;2026-05-29
26;13;05;2;0145490;10898;ul.;Leśna;;2026-05-29
22;09;04;2;0151880;26635;ul.;Żytnia;;2026-05-29
22;09;04;2;0151880;23884;ul.;Wesoła;;2026-05-29
10;19;03;2;0721225;11596;ul.;Łąkowa;;2026-05-29
32;04;03;5;0779041;24870;ul.;Wrzosowa;;2026-05-29
02;23;05;2;0875649;14834;ul.;Ogrodowa;;2026-05-29
22;11;03;1;0934636;15707;ul.;Parkingowa;;2026-05-29
32;10;01;4;0935268;55671;;Rondo Polskich Dzieci Wojny;;2026-05-29
14;65;16;8;0988856;13841;ul.;Nad Wodą;;2026-05-29
06;15;01;1;0922277;39531;ul.;Kleeberga;Generała Franciszka;2026-05-29
06;15;01;1;0922277;57855;;Rondo im. Papieża Jana Pawła II;;2026-05-29
24;05;04;2;0219052;26585;ul.;Żurawinowa;;2026-05-29
26;04;12;5;0253706;24261;ul.;Wilcza;;2026-05-29
22;13;03;1;0934837;57861;ul.;Plac Koszarowy;;2026-05-29
32;13;03;2;0305225;23511;ul.;Wakacyjna;;2026-05-29
16;03;02;2;0491601;20598;ul.;Sosnowa;;2026-05-29
24;03;11;5;0068073;57703;;Plac Kościelny im. barona F. Kalisza;;2026-05-29
30;25;02;2;0587011;07059;ul.;Jagodowa;;2026-05-29
02;64;02;9;0986290;02784;ul.;Chocianowska;;2026-05-29
24;04;16;2;0145715;15307;ul.;Osikowa;;2026-05-29
24;04;16;2;0145744;02657;ul.;Chabrowa;;2026-05-29
10;16;01;1;0968300;34997;ul.;P. C. K.;;2026-05-29
04;10;05;5;0096980;07059;ul.;Jagodowa;;2026-05-29
30;12;06;5;0211033;02657;ul.;Chabrowa;;2026-05-29
14;38;03;2;0734802;15141;ul.;Orla;;2026-05-29
04;15;07;2;0847765;41530;ul.;Aleja Sosnowa;;2026-05-29
20;02;13;5;0043593;11067;ul.;Liliowa;;2026-05-29
22;02;01;1;0928854;27465;ul.;Koziołka Matołka;;2026-05-29
22;02;01;1;0928854;20339;ul.;Smoka Wawelskiego;;2026-05-29
24;79;01;1;0945746;00266;ul.;Ametystowa;;2026-05-29
18;03;01;1;0982233;57721;;Park im. Włodzimierza Skarbek-Borowskiego;;2026-05-29
20;14;01;1;0957637;52605;rondo;Mazowieckich;im. Książąt;2026-05-29
04;15;05;2;0846702;00351;ul.;Antoniego;św.;2026-05-29
04;15;05;2;0846719;00351;ul.;Antoniego;św.;2026-05-29
04;15;05;2;0846754;33363;ul.;Heweliusza;J.;2026-05-29
04;15;05;2;0846814;57733;ul.;Trybowskiego;ks. Z.;2026-05-29
04;15;05;2;0846820;24581;ul.;Wojciecha;św.;2026-05-29
12;18;02;2;0047510;07626;ul.;Józefa;św.;2026-05-29
12;18;02;2;0047510;04034;ul.;Dolna;;2026-05-29
12;18;02;2;0047510;14495;ul.;Nowowiejska;;2026-05-29
12;18;02;2;0048320;24012;ul.;Widokowa;;2026-05-29
16;04;02;5;0496515;11067;ul.;Liliowa;;2026-05-29
06;11;03;2;0667891;57743;ul.;Gozdalskiego;Księdza Józefa;2026-05-29
14;32;04;2;0004386;37213;ul.;Pod Akacjami;;2026-05-29
14;21;04;2;0005300;26744;ul.;Piotrusia Pana;;2026-05-29
28;14;11;2;0489053;07982;ul.;Kapitańska;;2026-05-29
14;05;03;2;0722851;57749;ul.;Dobra Wacławowskie;;2026-05-29
24;17;09;2;0062478;16628;ul.;Pod Kopcem;;2026-05-29
24;10;06;2;0222090;24012;ul.;Widokowa;;2026-05-29
22;09;01;1;0932815;57757;pl.;Bukalskiego;Zygmunta;2026-05-29
08;11;02;1;0988684;11653;ul.;Władysława Łokietka;;2026-05-29
22;15;08;2;0167450;54017;ul.;Wodeckiego;Zbigniewa;2026-05-29
22;05;08;5;0177490;57761;ul.;Łaszewskiego;Aleksandra;2026-05-29
14;21;03;4;0920284;13512;ul.;Muszkieterów;;2026-05-29
08;04;04;4;0988454;57768;ul.;Plac Ewangelicki;;2026-05-29
04;03;06;2;0093533;02498;ul.;Bydgoska;;2026-05-29
24;63;01;1;0938887;57783;;Rondo Mirosława Breguły;;2026-05-29
02;11;01;1;0954142;57787;;Plac Świętej Barbary;;2026-05-29
04;10;03;5;0092539;05761;ul.;Gołębia;;2026-05-29
22;10;04;2;0157760;24012;ul.;Widokowa;;2026-05-29
02;06;08;2;0192100;11067;ul.;Liliowa;;2026-05-29
10;09;01;4;0703026;33607;ul.;Plac Kościuszki;;2026-05-29
22;09;01;1;0932815;57794;;Plac 60-lecia Muzeum Zamkowego w Malborku;;2026-05-29
02;23;07;4;0987294;14036;ul.;Nasturcjowa;;2026-05-29
22;10;05;2;0158965;57802;;Skwer Stulecia Odzyskania Niepodległości;;2026-05-29
26;10;01;1;0947716;37828;;Rondo Solidarności;;2026-05-29
18;17;01;1;0953510;57811;ul.;Szypuły;księdza Antoniego;2026-05-29
20;12;01;2;0753231;57815;ul.;Kujałowicz;Aleksandry;2026-05-29
18;20;01;5;0787810;47897;ul.;Pańskie;;2026-05-29
02;13;02;2;0876650;22339;ul.;Śliwkowa;;2026-05-29
02;23;09;2;0884743;15141;ul.;Orla;;2026-05-29
24;63;01;1;0938887;57822;;Rondo Niebieskich Mistrzów;;2026-05-29
14;16;01;1;0966330;01397;ul.;Blachnickiego;ks. Franciszka;2026-05-29
18;09;02;4;0972051;57829;ul.;Północna I;;2026-05-29
10;21;01;1;0977025;07059;ul.;Jagodowa;;2026-05-29
22;11;06;2;0165184;24012;ul.;Widokowa;;2026-05-29
22;11;06;2;0165379;26579;ul.;Żurawia;;2026-05-29
02;23;05;2;0875566;07626;ul.;Józefa;św.;2026-05-29
08;09;03;5;0908870;21325;ul.;Strumykowa;;2026-05-29
22;13;12;2;0173657;19536;ul.;Sarnia;;2026-05-29
14;18;03;2;0004819;02739;ul.;Chłodna;;2026-05-29
14;21;06;2;0008088;41576;ul.;Dzikiej Gruszy;;2026-05-29
12;18;04;2;0058330;18403;ul.;Rajska;;2026-05-29
12;18;04;2;0058330;06954;ul.;Izdebnicka;;2026-05-29
12;18;04;2;0058531;13678;ul.;Na Stoku;;2026-05-29
12;18;04;2;0058531;16046;ul.;Piastowska;;2026-05-29
12;18;04;2;0058531;25337;ul.;Zadziele;;2026-05-29
12;18;04;2;0058531;11596;ul.;Łąkowa;;2026-05-29
12;18;04;2;0058531;26359;ul.;Źródlana;;2026-05-29
12;18;04;2;0058531;02428;ul.;Bulwarowa;;2026-05-29
02;06;08;2;0192070;19186;ul.;Rycerska;;2026-05-29
02;06;08;2;0192070;25547;ul.;Zamkowa;;2026-05-29
30;12;04;5;0201951;57896;ul.;Tyszera;Księdza;2026-05-29
20;07;02;2;0401101;20598;ul.;Sosnowa;;2026-05-29
14;20;01;1;0930800;57887;rondo;Bursztynowe;;2026-05-29
14;20;01;1;0930800;57889;rondo;Herbowe;;2026-05-29
30;12;04;4;0936931;46956;;Osiedle Sikorskiego;;2026-05-29
04;18;08;4;0985734;57898;ul.;Słubickiego;Gen.;2026-05-29
08;10;04;4;0988402;00608;ul.;Bajkowa;;2026-05-29
14;18;06;5;0009277;00608;ul.;Bajkowa;;2026-05-29
14;17;08;2;0010062;00608;ul.;Bajkowa;;2026-05-29
30;27;01;1;0949336;09243;ul.;Kopalniana;;2026-05-29
14;05;06;2;0740820;33252;ul.;Karmelowa;;2026-05-29
14;21;06;2;0008065;14364;ul.;Nowatorska;;2026-05-29
24;06;02;5;0137130;21970;ul.;Szkolna;;2026-05-29
02;02;05;2;0852306;21970;ul.;Szkolna;;2026-05-29
14;33;05;4;0975492;23707;ul.;Waryńskiego;Ludwika;2026-05-29
14;33;05;4;0975492;12489;ul.;Matejki;Jana;2026-05-29
06;03;08;2;0989465;04434;ul.;Dworcowa;;2026-05-29
06;03;08;2;0989465;10898;ul.;Leśna;;2026-05-29
06;03;08;2;0989465;20598;ul.;Sosnowa;;2026-05-29
06;03;08;2;0989465;14834;ul.;Ogrodowa;;2026-05-29
06;03;08;2;0989465;11596;ul.;Łąkowa;;2026-05-29
